,name,jun,url,score,dinner,lunch
628,ゴディバ 北千住マルイ店（GODIVA）,チョコレート,https://tabelog.com/tokyo/A1324/A132402/13168234/,3.03,0 999,0 999
629,中華惣菜 信長（チュウカソウザイ ノブナガ）,中華料理,https://tabelog.com/tokyo/A1324/A132402/13218596/,3.03,0 999,0 999
630,だい 大盛,もつ焼き,https://tabelog.com/tokyo/A1324/A132402/13097714/,3.03, 2000 2999,- -
631,創菜いい菜 北千住マルイ店（ソウザイ イイナ）,デリカテッセン,https://tabelog.com/tokyo/A1324/A132402/13212393/,3.03,0 999,- -
632,もつ煮込み 中田屋,もつ料理,https://tabelog.com/tokyo/A1324/A132402/13278327/,3.03,0 999,0 999
633,巴 北千住店（TOMOE）,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13224451/,3.03, 2000 2999, 2000 2999
634,kumar,カレー,https://tabelog.com/tokyo/A1324/A132402/13247614/,3.03,- -, 1000 1999
635,そば酒房 碧夢,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13239710/,3.03, 3000 3999,- -
636,肉酒場 美美,焼肉,https://tabelog.com/tokyo/A1324/A132402/13261290/,3.03, 4000 4999,- -
637,和牛ホルモン煮込み あかし屋,ホルモン,https://tabelog.com/tokyo/A1324/A132402/13262036/,3.03,- -,- -
638,AJO BASE（アホ ベイス）,カフェ,https://tabelog.com/tokyo/A1324/A132402/13274651/,3.03,0 999,- -
639,京都 八百一 丸井北千住店,デリカテッセン,https://tabelog.com/tokyo/A1324/A132402/13231271/,3.03,0 999,0 999
640,千住丸武,弁当,https://tabelog.com/tokyo/A1324/A132402/13187829/,3.03,0 999,0 999
641,大塚商店,その他,https://tabelog.com/tokyo/A1324/A132402/13152223/,3.03,- -,0 999
642,かどのめし屋 仲町店（【旧店名】かどのお惣菜屋）,弁当,https://tabelog.com/tokyo/A1324/A132402/13197219/,3.03,- -,0 999
643,沖縄商店しむら,沖縄料理,https://tabelog.com/tokyo/A1324/A132402/13280542/,3.03, 3000 3999, 1000 1999
644,デイリーヤマザキ 北千住駅東口店（DailyYAMAZAKI）,その他,https://tabelog.com/tokyo/A1324/A132402/13167785/,3.03,0 999,- -
645,鯛焼総家 北千住マルイ店,たい焼き・大判焼き,https://tabelog.com/tokyo/A1324/A132402/13258880/,3.03,- -,0 999
646,フォション 北千住マルイ店（FAUCHON）,その他,https://tabelog.com/tokyo/A1324/A132402/13271148/,3.03,- -, 1000 1999
647,東京油組総本店 北千住組,油そば,https://tabelog.com/tokyo/A1324/A132402/13259275/,3.02,0 999,0 999
648,ダロワイヨ ルミネ北千住店,マカロン,https://tabelog.com/tokyo/A1324/A132402/13216301/,3.02, 1000 1999, 1000 1999
649,古市庵 北千住マルイ店,寿司,https://tabelog.com/tokyo/A1324/A132402/13115563/,3.02, 1000 1999,0 999
650,フロプレステージュ 北千住丸井店,ケーキ,https://tabelog.com/tokyo/A1324/A132402/13124908/,3.02,- -, 1000 1999
651,梅の花 北千住丸井店,豆腐料理・湯葉料理,https://tabelog.com/tokyo/A1324/A132402/13178808/,3.02, 1000 1999, 1000 1999
652,ラップド クレープ コロット エキア北千住店（Wrapped Crepe Koroto ）,クレープ,https://tabelog.com/tokyo/A1324/A132402/13233477/,3.02,- -,0 999
653,ルピシア 北千住ショップ（LUPICIA）,紅茶専門店,https://tabelog.com/tokyo/A1324/A132402/13123754/,3.02,- -,0 999
654,鮒秋（ふなあき）,うなぎ,https://tabelog.com/tokyo/A1324/A132402/13122718/,3.02,- -,0 999
655,大黒鮨,寿司,https://tabelog.com/tokyo/A1324/A132402/13154214/,3.02,- -, 1000 1999
656,狸太（ぽんた）,お好み焼き,https://tabelog.com/tokyo/A1324/A132402/13115322/,3.02, 2000 2999,- -
657,銀座ブールミッシュ ルミネ北千住店,洋菓子,https://tabelog.com/tokyo/A1324/A132402/13192357/,3.02, 1000 1999,0 999
658,麺処 勇人（メンドコロ ハヤト）,ラーメン,https://tabelog.com/tokyo/A1324/A132402/13195639/,3.02,0 999,- -
659,もとはら,焼鳥,https://tabelog.com/tokyo/A1324/A132402/13225877/,3.02, 3000 3999,- -
660,ヴェルデ カフェ（Verde Caffe）,カフェ,https://tabelog.com/tokyo/A1324/A132402/13206057/,3.02,- -,0 999
661,東京電機大学 東京千住キャンパス 学生食堂,学生食堂,https://tabelog.com/tokyo/A1324/A132402/13215626/,3.02,0 999,0 999
662,居酒屋 こうめい,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13211837/,3.02, 2000 2999,- -
663,カピリナ（KA PILINA）,パン・サンドイッチ,https://tabelog.com/tokyo/A1324/A132402/13180455/,3.02,- -, 1000 1999
664,食道園,焼肉,https://tabelog.com/tokyo/A1324/A132402/13164144/,3.02, 4000 4999,- -
665,トリトン（Triton）,バー,https://tabelog.com/tokyo/A1324/A132402/13036329/,3.02, 2000 2999,- -
666,ケバブ倶楽部 北千住店,トルコ料理,https://tabelog.com/tokyo/A1324/A132402/13247202/,3.02,0 999,- -
667,無印良品 ルミネ北千住店,その他,https://tabelog.com/tokyo/A1324/A132402/13208428/,3.02,- -,0 999
668,一歩,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13078312/,3.02, 2000 2999,- -
669,しず,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13084516/,3.02, 4000 4999,- -
670,朝日鮨,寿司,https://tabelog.com/tokyo/A1324/A132402/13071942/,3.02, 3000 3999,- -
671,アーバイン東京 上野 北千住（URBAIN TOKYO）,オーベルジュ,https://tabelog.com/tokyo/A1324/A132402/13231041/,3.02,- -,- -
672,ラ・メゾン（La Maiz'on）,ダイニングバー,https://tabelog.com/tokyo/A1324/A132402/13166116/,3.02, 5000 5999,- -
673,礼花,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13144906/,3.02,- -,0 999
674,ローズカフェ（Ｒose Cafe）,喫茶店,https://tabelog.com/tokyo/A1324/A132402/13158319/,3.02,- -,0 999
675,天丼てんや 北千住西口店,天丼・天重,https://tabelog.com/tokyo/A1324/A132402/13133384/,3.01,0 999,- -
676,旨唐揚げと居酒メシ ミライザカ 北千住店,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13196646/,3.01, 2000 2999,- -
677,焼鳥日高 北千住西口店,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13198940/,3.01, 2000 2999,- -
678,屋台屋 博多劇場 北千住店,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13248178/,3.01, 2000 2999,- -
679,日高屋 北千住東口店,ラーメン,https://tabelog.com/tokyo/A1324/A132402/13203119/,3.01,- -,0 999
680,タリーズコーヒー ルミネ北千住店（TULLY'S COFFEE）,カフェ,https://tabelog.com/tokyo/A1324/A132402/13207381/,3.01,0 999,- -
681,牛角 北千住駅前店,焼肉,https://tabelog.com/tokyo/A1324/A132402/13210868/,3.01, 3000 3999,- -
682,鶏三和 北千住マルイ店（トリサンワ）,鳥料理,https://tabelog.com/tokyo/A1324/A132402/13212390/,3.01,0 999,0 999
683,神戸コロッケ ルミネ北千住店,コロッケ・フライ,https://tabelog.com/tokyo/A1324/A132402/13109368/,3.01,0 999,0 999
684,TOPS 北千住マルイ店（トップス）,チョコレート,https://tabelog.com/tokyo/A1324/A132402/13148288/,3.01, 1000 1999, 1000 1999
685,マクドナルド 牛田駅前店,ハンバーガー,https://tabelog.com/tokyo/A1324/A132402/13156383/,3.01,0 999,0 999
686,すき家 北千住西口店,牛丼,https://tabelog.com/tokyo/A1324/A132402/13143499/,3.01,0 999,- -
687,吉野家 北千住本町商店街店,牛丼,https://tabelog.com/tokyo/A1324/A132402/13191149/,3.01,0 999,- -
688,しゃぶ葉   北千住店,しゃぶしゃぶ,https://tabelog.com/tokyo/A1324/A132402/13256172/,3.01, 3000 3999, 1000 1999
689,新宿さぼてん デリカ 東武北千住駅店,とんかつ,https://tabelog.com/tokyo/A1324/A132402/13208558/,3.01,0 999,0 999
690,赤から 北千住店,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13193492/,3.01, 2000 2999,- -
691,マルヤス酒場 北千住店,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13254758/,3.01, 2000 2999,- -
692,モロゾフ 北千住マルイ店（Morozoff）,洋菓子,https://tabelog.com/tokyo/A1324/A132402/13166466/,3.01, 1000 1999, 1000 1999
693,日本ばし大増 北千住マルイ店,弁当,https://tabelog.com/tokyo/A1324/A132402/13133174/,3.01, 1000 1999,0 999
694,モンロワール 北千住マルイ店（Monloire）,チョコレート,https://tabelog.com/tokyo/A1324/A132402/13204359/,3.01, 1000 1999,- -
695,ユーハイム ルミネ北千住店,洋菓子,https://tabelog.com/tokyo/A1324/A132402/13192359/,3.01,0 999,- -
696,日本橋屋長兵衛 北千住マルイ店,和菓子,https://tabelog.com/tokyo/A1324/A132402/13117450/,3.01,- -,0 999
697,ペッパーランチ 千住ミルディス店（Pepper Lunch）,ステーキ,https://tabelog.com/tokyo/A1324/A132402/13250176/,3.01,- -,0 999
698,FLOプレステージュ 北千住丸井,ケーキ,https://tabelog.com/tokyo/A1324/A132402/13220762/,3.01,- -, 2000 2999
699,大戸屋 北千住きたテラス店,和食,https://tabelog.com/tokyo/A1324/A132402/13188071/,3.01,- -, 1000 1999
700,ちよだ鮨 北千住店,寿司,https://tabelog.com/tokyo/A1324/A132402/13172579/,3.01,- -,0 999
701,銀座コージーコーナー 北千住西口店,ケーキ,https://tabelog.com/tokyo/A1324/A132402/13132520/,3.01,0 999,0 999
702,好餃子 北千住マルイ店（【旧店名】ハオツー）,肉まん・中華まん,https://tabelog.com/tokyo/A1324/A132402/13136948/,3.01,0 999,0 999
703,アンデルセン ルミネ北千住店（ANDERSEN）,パン,https://tabelog.com/tokyo/A1324/A132402/13249763/,3.01,0 999, 1000 1999
704,沈菜館 北千住マルイ店（きむちかん）,韓国料理,https://tabelog.com/tokyo/A1324/A132402/13215046/,3.01,0 999,0 999
705,やなか珈琲店 ルミネ北千住店,コーヒー専門店,https://tabelog.com/tokyo/A1324/A132402/13185589/,3.01,0 999,- -
706,松屋 北千住東口店,牛丼,https://tabelog.com/tokyo/A1324/A132402/13199989/,3.01,- -,0 999
707,日本一 ルミネ北千住店,焼鳥,https://tabelog.com/tokyo/A1324/A132402/13171003/,3.01,- -,0 999
708,コロラド 北千住西口店,コーヒー専門店,https://tabelog.com/tokyo/A1324/A132402/13078732/,3.01,- -,0 999
709,松屋 牛田店,牛丼,https://tabelog.com/tokyo/A1324/A132402/13156384/,3.01,- -,0 999
710,三代目 鳥メロ 北千住東口店,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13212266/,3.01, 2000 2999,- -
711,牛繁 北千住店,焼肉,https://tabelog.com/tokyo/A1324/A132402/13113947/,3.01,- -, 1000 1999
712,新宿 つな八 北千住デリカ店,天ぷら,https://tabelog.com/tokyo/A1324/A132402/13136009/,3.01,0 999,- -
713,小洞天 丸井北千住店,中華料理,https://tabelog.com/tokyo/A1324/A132402/13228704/,3.01, 1000 1999,- -
714,ゆうらいく（遊来区）,ラーメン,https://tabelog.com/tokyo/A1324/A132402/13110613/,3.01,- -,0 999
715,ブールミッシュ マルイ北千住店（BOUL'MICH）,洋菓子,https://tabelog.com/tokyo/A1324/A132402/13251751/,3.01, 1000 1999,- -
716,マクドナルド 北千住東口店,ハンバーガー,https://tabelog.com/tokyo/A1324/A132402/13254338/,3.01,- -,0 999
717,パステル ルミネ北千住店（pastel）,ケーキ,https://tabelog.com/tokyo/A1324/A132402/13254605/,3.01,0 999,0 999
718,ROCK鶏 北千住店,天ぷら・揚げ物,https://tabelog.com/tokyo/A1324/A132402/13254978/,3.01,- -, 1000 1999
719,ベジテリア 北千住マルイ店,ジュースバー,https://tabelog.com/tokyo/A1324/A132402/13212479/,3.01,0 999,0 999
720,おむすび紀行 北千住丸井店,おにぎり,https://tabelog.com/tokyo/A1324/A132402/13115564/,3.01,0 999,- -
721,さわみつ青果 ルミネ北千住店（澤光青果）,その他,https://tabelog.com/tokyo/A1324/A132402/13215654/,3.01,- -, 1000 1999
722,ガトー・ド・ボワイヤージュ 北千住店,洋菓子,https://tabelog.com/tokyo/A1324/A132402/13256973/,3.01,0 999,0 999
723,コンマティー エキア北千住店（comma tea）,スイーツ,https://tabelog.com/tokyo/A1324/A132402/13250691/,3.01,0 999,0 999
724,坂角総本舖 北千住マルイ店,せんべい,https://tabelog.com/tokyo/A1324/A132402/13237869/,3.01,- -,0 999
725,お惣菜のまつおか 北千住マルイ店,弁当,https://tabelog.com/tokyo/A1324/A132402/13239537/,3.01, 1000 1999,- -
726,鮒忠 柳原店（フナチュウ）,焼鳥,https://tabelog.com/tokyo/A1324/A132402/13169121/,3.01,- -,0 999
727,MFC企画　マジカル　ファンタジー（エムエフシーキカク マジカル ファンタジー）,バー・お酒,https://tabelog.com/tokyo/A1324/A132402/13157148/,3.01, 2000 2999,- -
728,銀座 に志かわ 北千住マルイ店,パン,https://tabelog.com/tokyo/A1324/A132402/13266279/,3.01,0 999,- -
729,九州人情酒場 魚星 北千住東口店,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13268760/,3.01, 3000 3999,- -
730,メリーチョコレート 北千住マルイ店,チョコレート,https://tabelog.com/tokyo/A1324/A132402/13200280/,3.01,0 999,- -
731,セブンイレブン 北千住駅東口店（SEVEN ELEVEN）,その他,https://tabelog.com/tokyo/A1324/A132402/13248346/,3.01,- -,0 999
732,からあげ専門店 千ちゃん 北千住店,からあげ,https://tabelog.com/tokyo/A1324/A132402/13253611/,3.01,- -,0 999
733,ヨックモック  丸井北千住店（YOKUMOKU）,洋菓子,https://tabelog.com/tokyo/A1324/A132402/13191968/,3.01,0 999,- -
734,ナナカフェ 北千住店（Nana Cafe）,カフェ,https://tabelog.com/tokyo/A1324/A132402/13126976/,3.01,- -,0 999
735,No Name（ノーネイム）,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13246778/,3.01, 2000 2999,- -
736,ギャレット ポップコーン ショップス  北千住マルイ店,スイーツ,https://tabelog.com/tokyo/A1324/A132402/13254092/,3.01,0 999, 3000 3999
737,ニューデイズミニ 北千住1号（NewDays）,その他,https://tabelog.com/tokyo/A1324/A132402/13254815/,3.01,0 999,- -
738,ルビー,喫茶店,https://tabelog.com/tokyo/A1324/A132402/13076337/,3.01,- -, 1000 1999
739,尾張松風屋 北千住マルイ店,和菓子,https://tabelog.com/tokyo/A1324/A132402/13253790/,3.01,0 999,- -
740,大和路,レストラン,https://tabelog.com/tokyo/A1324/A132402/13089355/,3.01, 4000 4999,- -
741,銀座 新之助貝新 北千住マルイ店,その他,https://tabelog.com/tokyo/A1324/A132402/13235632/,3.01, 1000 1999, 1000 1999
742,eashion 北千住マルイ店（イーション）,デリカテッセン,https://tabelog.com/tokyo/A1324/A132402/13259360/,3.01,0 999,- -
743,かほりYA,カレーライス,https://tabelog.com/tokyo/A1324/A132402/13137680/,3.01,- -,0 999
744,昭和サロン 小柳,バー・お酒,https://tabelog.com/tokyo/A1324/A132402/13252346/,3.01, 2000 2999,- -
745,ガスト 北千住駅東口店,ファミレス,https://tabelog.com/tokyo/A1324/A132402/13134223/,3,- -,0 999
746,居酒屋 それゆけ！鶏ヤロー！ 北千住店,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13216678/,3, 2000 2999,- -
747,魚丼 北千住店（UODON）,海鮮丼,https://tabelog.com/tokyo/A1324/A132402/13224844/,3,0 999,- -
748,一〇八抹茶茶廊 ルミネ北千住店,カフェ,https://tabelog.com/tokyo/A1324/A132402/13262716/,3,0 999,- -
749,文明堂 北千住マルイ店,洋菓子,https://tabelog.com/tokyo/A1324/A132402/13125654/,3,- -,0 999
750,人生の暇潰し酒場 かつぺい,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13270034/,3, 2000 2999, 2000 2999
751,タコとハイボール 北千住店,たこ焼き,https://tabelog.com/tokyo/A1324/A132402/13278713/,3, 1000 1999, 1000 1999
752,中島水産 北千住店,その他,https://tabelog.com/tokyo/A1324/A132402/13152789/,3,- -,0 999
753,菓匠清閑院 ルミネ北千住店,和菓子,https://tabelog.com/tokyo/A1324/A132402/13150102/,3,- -,0 999
754,東京風月堂 ルミネ北千住店（【旧店名】ル・クレール ブラン by東京風月堂）,洋菓子,https://tabelog.com/tokyo/A1324/A132402/13150094/,3,0 999,0 999
755,ねぎし 北千住マルイ店,牛タン,https://tabelog.com/tokyo/A1324/A132402/13278842/,3,- -, 1000 1999
756,ナンバーサーティーン,パン・サンドイッチ,https://tabelog.com/tokyo/A1324/A132402/13213266/,3,0 999,0 999
757,銀座あけぼの 北千住マルイ店,和菓子,https://tabelog.com/tokyo/A1324/A132402/13160238/,3,- -,0 999
758,りんごとバター。 ルミネ北千住店,ケーキ,https://tabelog.com/tokyo/A1324/A132402/13251396/,3,- -,0 999
759,Leche（メキシカンバーレチェ）,バー,https://tabelog.com/tokyo/A1324/A132402/13127365/,3, 1000 1999,- -
760,ファミリーマート 千住3丁目店,その他,https://tabelog.com/tokyo/A1324/A132402/13154562/,3,- -,0 999
761,ジャギ飯店,中華料理,https://tabelog.com/tokyo/A1324/A132402/13280556/,3, 2000 2999,- -
762,おそう菜のごっつり,弁当,https://tabelog.com/tokyo/A1324/A132402/13258898/,3,- -, 1000 1999
763,唐揚げ専門店 鶏男,からあげ,https://tabelog.com/tokyo/A1324/A132402/13261169/,3,- -,0 999
764,祇をん ににぎ 北千住マルイ店,和菓子,https://tabelog.com/tokyo/A1324/A132402/13251272/,3, 5000 5999,- -
765,フードショップ たなべ,弁当,https://tabelog.com/tokyo/A1324/A132402/13207602/,3,- -,0 999
766,北千住マルイ,その他,https://tabelog.com/tokyo/A1324/A132402/13198530/,3,- -,0 999
767,その,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13074684/,3, 1000 1999,- -
768,ファミリーマート 千住あずま店（FamilyMart）,その他,https://tabelog.com/tokyo/A1324/A132402/13258998/,3,- -,- -
769,魚力 ルミネ北千住店,その他,https://tabelog.com/tokyo/A1324/A132402/13245900/,3, 1000 1999,- -
770,ファミリーマート 北千住駅東口店,その他,https://tabelog.com/tokyo/A1324/A132402/13222606/,3,0 999,- -
771,セブンイレブン 足立千住3丁目店,その他,https://tabelog.com/tokyo/A1324/A132402/13182835/,3,0 999,0 999
772,伊勢屋,甘味処,https://tabelog.com/tokyo/A1324/A132402/13123525/,3,- -,0 999
773,TRiP PORT 北千住マルイ店（トリップ ポート）,カフェ,https://tabelog.com/tokyo/A1324/A132402/13259989/,3,- -,0 999
774,Kelly,洋菓子,https://tabelog.com/tokyo/A1324/A132402/13250755/,3,0 999,- -
775,むさしや 旭町店,その他,https://tabelog.com/tokyo/A1324/A132402/13216394/,3,- -,0 999
776,寿司勝,寿司,https://tabelog.com/tokyo/A1324/A132402/13071434/,3, 3000 3999,- -
777,セブンイレブン 千住1丁目店,その他,https://tabelog.com/tokyo/A1324/A132402/13154453/,3,- -,0 999
778,ベルプラージュ マルイ北千住店（Belle Plage）,チョコレート,https://tabelog.com/tokyo/A1324/A132402/13253480/,3,0 999,- -
779,侍BAR岡ちゃん,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13255796/,3, 1000 1999,- -
780,八古屋（858）,立ち飲み居酒屋・バー,https://tabelog.com/tokyo/A1324/A132402/13273781/,3,- -, 1000 1999
781,SUNNY BAKERY 北千住店（サニーベーカリー）,パン,https://tabelog.com/tokyo/A1324/A132402/13275311/,3,- -,0 999
782,赤坂柿山 ルミネ北千住店,せんべい,https://tabelog.com/tokyo/A1324/A132402/13238810/,3,- -,0 999
783,ナチュラルハウス 北千住丸井店,自然食,https://tabelog.com/tokyo/A1324/A132402/13178649/,3,0 999,- -
784,おかしのまちおか 北千住店,その他,https://tabelog.com/tokyo/A1324/A132402/13261449/,3,- -,0 999
785,快活CLUB 北千住駅西口店,その他,https://tabelog.com/tokyo/A1324/A132402/13249557/,3,- -, 1000 1999
786,京樽・スシロー・重吉 北千住店,寿司,https://tabelog.com/tokyo/A1324/A132402/13275591/,3,- -,0 999
787,京都 宇治 式部郷 北千住マルイ店（京都・宇治 式部郷）,せんべい,https://tabelog.com/tokyo/A1324/A132402/13240386/,3,0 999,- -
788,閑茶坊 北千住店（カンチャボウ）,スイーツ,https://tabelog.com/tokyo/A1324/A132402/13243530/,3,0 999,0 999
789,新家園（シンヤエン）,日本茶専門店,https://tabelog.com/tokyo/A1324/A132402/13206715/,3,- -,0 999
790,登運勝 喜多八,とんかつ,https://tabelog.com/tokyo/A1324/A132402/13115623/,3,- -,0 999
791,ほっともっと 千住1丁目店（HottoMotto）,弁当,https://tabelog.com/tokyo/A1324/A132402/13147975/,3,- -,0 999
792,ねこねこチーズケーキ ルミネ北千住店（NEKO NEKO CHEESECAKE）,ケーキ,https://tabelog.com/tokyo/A1324/A132402/13260067/,3,0 999,- -
793,京都・六角 蕪村菴 北千住マルイ店,せんべい,https://tabelog.com/tokyo/A1324/A132402/13263298/,3,- -,0 999
794,Tom's Cafe（トムズ カフェ）,カフェ,https://tabelog.com/tokyo/A1324/A132402/13271998/,3, 3000 3999, 1000 1999
795,光洋,弁当,https://tabelog.com/tokyo/A1324/A132402/13277110/,3,- -,0 999
796,スリーズ パスタ スナック ルミネ北千住店（THREE'S PASTA SNACK）,その他,https://tabelog.com/tokyo/A1324/A132402/13240384/,3,0 999,- -
797,セレクトギャラリー＆バー バク（select gallery&bar baku）,バー,https://tabelog.com/tokyo/A1324/A132402/13234351/,3, 1000 1999,- -
798,a mano 北千住店（ア・マーノ）,デリカテッセン,https://tabelog.com/tokyo/A1324/A132402/13166465/,3,0 999,- -
799,肉焼食堂 鉄川板蔵 北千住店,鉄板焼き,https://tabelog.com/tokyo/A1324/A132402/13129670/,3, 2000 2999,- -
800,惣菜の店 ごとう,弁当,https://tabelog.com/tokyo/A1324/A132402/13254383/,3,- -,0 999
801,杉養蜂園 北千住マルイ店,ソフトクリーム,https://tabelog.com/tokyo/A1324/A132402/13268066/,3,- -,0 999
802,Marie's _glutenfree_lab（マリーズ グルテンフリー ラボ）,パン,https://tabelog.com/tokyo/A1324/A132402/13269263/,3,- -,0 999
803,千寿Bean's,スープ,https://tabelog.com/tokyo/A1324/A132402/13271855/,3,- -,0 999
804,大阪焼肉・ホルモン ふたご 北千住マルイ店,弁当,https://tabelog.com/tokyo/A1324/A132402/13276565/,3,0 999,- -
805,カラオケルーム 歌広場 北千住西口駅前店,その他,https://tabelog.com/tokyo/A1324/A132402/13239698/,3, 2000 2999,- -
806,がんこ職人 北千住マルイ店,せんべい,https://tabelog.com/tokyo/A1324/A132402/13240385/,3,0 999,- -
807,伍えん,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13278935/,3, 3000 3999,- -
808,チアーズインターナショナルショットバー（cheers international shot bar）,バー,https://tabelog.com/tokyo/A1324/A132402/13126342/,-,- -,- -
809,ヨークフーズ 千住店（YORK FOODS）,その他,https://tabelog.com/tokyo/A1324/A132402/13254968/,-,- -,- -
810,ファミリーマート TX北千住駅店（FamilyMart）,その他,https://tabelog.com/tokyo/A1324/A132402/13238522/,-,- -,- -
811,セブンイレブン 北千住駅西口店,その他,https://tabelog.com/tokyo/A1324/A132402/13203441/,-,- -,- -
812,東武ストア 北千住店（TOBU STORE）,その他,https://tabelog.com/tokyo/A1324/A132402/13259001/,-,- -,- -
813,桝屋商店,コロッケ・フライ,https://tabelog.com/tokyo/A1324/A132402/13186933/,-,- -,- -
814,ピザーラ 北千住店,その他,https://tabelog.com/tokyo/A1324/A132402/13142213/,-, 2000 2999,- -
815,ブックカフェ センジュプレイス（book cafe SENJU PLACE）,カフェ・喫茶,https://tabelog.com/tokyo/A1324/A132402/13196406/,-,- -,- -
816,ファミリーマート 北千住駅西口店（FamilyMart）,その他,https://tabelog.com/tokyo/A1324/A132402/13253889/,-,- -,- -
817,ファミリーマート エキア北千住店（FamilyMart）,その他,https://tabelog.com/tokyo/A1324/A132402/13254858/,-,- -,- -
818,もんじゃ焼き たぬき,お好み焼き,https://tabelog.com/tokyo/A1324/A132402/13224634/,-, 1000 1999,- -
819,田口鳥肉店,焼鳥,https://tabelog.com/tokyo/A1324/A132402/13169122/,-,- -,- -
820,ファミリーマート 千住警察署前店（FamilyMart）,その他,https://tabelog.com/tokyo/A1324/A132402/13264255/,-,- -,- -
821,東京からあげ専門店 あげたて 北千住店,からあげ,https://tabelog.com/tokyo/A1324/A132402/13266049/,-,- -,- -
822,花,バー・お酒,https://tabelog.com/tokyo/A1324/A132402/13253872/,-,- -,- -
823,楽花生,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13224989/,-, 3000 3999,- -
824,UP 北千住店（アップ）,バー・お酒,https://tabelog.com/tokyo/A1324/A132402/13209557/,-,- -,- -
825,セブンイレブン 千住旭町店,その他,https://tabelog.com/tokyo/A1324/A132402/13211996/,-,0 999,0 999
826,焼肉じゅあん,焼肉,https://tabelog.com/tokyo/A1324/A132402/13066808/,-, 3000 3999,- -
827,大東園,焼肉,https://tabelog.com/tokyo/A1324/A132402/13089353/,-, 4000 4999,- -
828,ランチェリー,バー・お酒,https://tabelog.com/tokyo/A1324/A132402/13101188/,-, 6000 7999,- -
829,カラオケ館 北千住駅前店,その他,https://tabelog.com/tokyo/A1324/A132402/13147718/,-,0 999,- -
830,BOWWOW316（バウワウサンイチロク）,その他,https://tabelog.com/tokyo/A1324/A132402/13267820/,-,- -,- -
831,ファミリーマート 北千住駅ホーム店（FamilyMart）,その他,https://tabelog.com/tokyo/A1324/A132402/13269641/,-,- -,- -
832,ヴィノスやまざき（Vinos Yamazaki）,その他,https://tabelog.com/tokyo/A1324/A132402/13243805/,-, 2000 2999, 2000 2999
833,和ダイニング　えん,定食・食堂,https://tabelog.com/tokyo/A1324/A132402/13280216/,-, 1000 1999,0 999
834,大川水産 ルミネ北千住店,その他,https://tabelog.com/tokyo/A1324/A132402/13280858/,-,- -, 1000 1999
835,アズユーライク,スイーツ,https://tabelog.com/tokyo/A1324/A132402/13213323/,-,- -,- -
836,アールセブン（R7）,バー,https://tabelog.com/tokyo/A1324/A132402/13158609/,-,- -,- -
837,炭火焼肉・ホルモン　鐡匠総本店（テツショウソウホンテン）,ホルモン,https://tabelog.com/tokyo/A1324/A132402/13058835/,-,- -,- -
838,NEW来来（ニューライライ）,焼鳥,https://tabelog.com/tokyo/A1324/A132402/13063680/,-, 1000 1999,- -
839,まつおか,懐石・会席料理,https://tabelog.com/tokyo/A1324/A132402/13069416/,-,- -,- -
840,禰子,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13075449/,-,- -,- -
841,直,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13077078/,-, 10000 14999,- -
842,ほり川,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13084527/,-, 4000 4999,- -
843,綱手,寿司,https://tabelog.com/tokyo/A1324/A132402/13092582/,-, 2000 2999,- -
844,爛漫屋,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13113477/,-,- -,- -
845,三川居酒屋,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13125126/,-,- -,- -
846,蔵,居酒屋,https://tabelog.com/tokyo/A1324/A132402/13150329/,-,- -,- -
847,フォリクラッセ ケータリング（Fuoriclasse Catering）,弁当,https://tabelog.com/tokyo/A1324/A132402/13246929/,-,- -,- -
848,カラオケ ビッグエコー 北千住本店（BIG ECHO）,その他,https://tabelog.com/tokyo/A1324/A132402/13250139/,-,- -,- -
849,Cafe&Bar NEO（カフェ&バー ネオ）,バー,https://tabelog.com/tokyo/A1324/A132402/13275585/,-,- -,- -
850,セブンイレブン 足立日ノ出町店（SEVEN ELEVEN）,その他,https://tabelog.com/tokyo/A1324/A132402/13232223/,-, 1000 1999,0 999
